fecha_hora,tipo_resultado,tipo_animal,raza,color,edad_en_dias,esterilizado,sexo
2015-06-09 09:48:00,Euthanasia,Cat,Domestic Shorthair Mix,Black/White,1095,No,Macho
2017-11-02 17:10:00,Adoption,Dog,Jack Russell Terrier Mix,White/Tricolor,365,Si,Hembra
2017-07-05 17:59:00,Adoption,Cat,Domestic Shorthair Mix,Calico,60,Si,Hembra
2017-04-15 18:27:00,Adoption,Dog,Boxer Mix,Brown,365,Si,Macho
2015-11-05 18:20:00,Adoption,Dog,Labrador Retriever Mix,Tan/White,90,Si,Hembra
2016-03-23 10:57:00,Euthanasia,Other,Bat,Black/Brown,365,Desconocido,Desconocido
2017-10-01 14:45:00,Adoption,Dog,Pit Bull Mix,White/Brown,365,Si,Hembra
2017-07-09 18:17:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Hembra
2015-08-16 19:00:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Macho
2015-05-06 17:39:00,Return to Owner,Dog,Australian Shepherd Mix,Black/Tan,730,Si,Hembra
2016-12-28 14:17:00,Euthanasia,Dog,Pit Bull Mix,Blue/White,730,No,Macho
2017-09-27 13:04:00,Transfer,Dog,Jack Russell Terrier Mix,White/Brown,2190,Si,Macho
2017-12-16 16:36:00,Return to Owner,Cat,Domestic Shorthair Mix,Gray Tabby,1095,Si,Hembra
2016-10-12 17:56:00,Adoption,Cat,Domestic Shorthair Mix,White/Brown Tabby,60,Si,Macho
2017-11-23 14:53:00,Euthanasia,Dog,Redbone Hound Mix,Black,2920,Si,Macho
2016-05-06 18:13:00,Return to Owner,Dog,Maltese Mix,Gold,730,No,Hembra
2016-02-11 15:02:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Hembra
2016-04-02 11:05:00,Return to Owner,Dog,Pug Mix,Tan/Black,1825,Si,Hembra
2017-04-30 17:57:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,60,Si,Macho
2016-03-06 00:00:00,Transfer,Dog,Chihuahua Shorthair Mix,White/Brown,4380,Si,Macho
2017-09-16 11:53:00,Transfer,Dog,Pit Bull,Black/White,2190,No,Macho
2016-12-18 17:38:00,Adoption,Dog,Black Mouth Cur Mix,Brown/Black,300,Si,Macho
2017-02-25 10:08:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,270,Si,Macho
2015-05-15 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Black,300,No,Hembra
2017-12-22 13:18:00,Adoption,Dog,Pit Bull Mix,Brown,730,Si,Macho
2016-10-20 13:33:00,Adoption,Dog,Pit Bull Mix,Brown/White,730,Si,Macho
2016-01-02 16:34:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,150,Si,Hembra
2016-05-22 08:47:00,Euthanasia,Dog,Bullmastiff Mix,Brown,180,No,Hembra
2016-07-06 12:21:00,Adoption,Dog,Pit Bull Mix,Blue/Black,730,Si,Macho
2016-02-14 17:13:00,Return to Owner,Dog,Bulldog Mix,Brown/White,1825,Si,Macho
2015-09-03 11:56:00,Return to Owner,Dog,Australian Shepherd Mix,White/Brown,730,No,Macho
2016-09-02 17:07:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,21,No,Macho
2016-11-28 22:40:00,Adoption,Cat,Domestic Longhair Mix,Black,60,Si,Macho
2016-08-27 13:19:00,Adoption,Cat,Domestic Shorthair Mix,Black,3650,Si,Hembra
2016-11-28 18:10:00,Transfer,Cat,Domestic Shorthair Mix,Calico,365,Si,Hembra
2017-06-19 16:43:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,30,No,Hembra
2017-07-28 22:37:00,Adoption,Dog,Great Pyrenees/American Bulldog,Black/White,30,Si,Hembra
2016-09-04 17:59:00,Adoption,Cat,Domestic Medium Hair Mix,Gray,730,Si,Macho
2016-05-16 18:47:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,1460,Si,Macho
2015-09-26 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,1825,No,Macho
2016-09-13 18:01:00,Euthanasia,Dog,Rottweiler Mix,Black/Brown,3285,Si,Hembra
2017-02-22 17:29:00,Adoption,Dog,Labrador Retriever Mix,Black,150,Si,Hembra
2017-05-14 16:56:00,Transfer,Cat,Domestic Shorthair Mix,Black,365,Si,Hembra
2015-07-26 14:40:00,Transfer,Cat,Domestic Shorthair,Tortie,14,Desconocido,Desconocido
2017-12-19 17:56:00,Rto-Adopt,Cat,Domestic Longhair Mix,Calico,2190,Si,Hembra
2015-09-03 12:21:00,Transfer,Dog,Chihuahua Shorthair Mix,Tan,90,No,Macho
2017-09-23 17:56:00,Return to Owner,Dog,Basset Hound,Tricolor,5110,Si,Macho
2016-08-27 18:37:00,Adoption,Cat,Domestic Shorthair Mix,Calico,365,Si,Hembra
2017-06-10 15:36:00,Euthanasia,Cat,Domestic Medium Hair Mix,Black/White,30,No,Macho
2015-06-04 13:50:00,Adoption,Dog,Queensland Heeler Mix,White/Black,1095,Si,Hembra
2017-01-11 13:51:00,Adoption,Dog,Toy Poodle Mix,White,2190,Si,Macho
2015-04-11 09:39:00,Euthanasia,Other,Bat Mix,Gray,180,Desconocido,Desconocido
2016-01-06 12:45:00,Euthanasia,Other,Raccoon Mix,Brown/Black,730,Desconocido,Desconocido
2016-12-22 13:29:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Hembra
2017-10-18 18:31:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Brown/White,1460,Si,Macho
2015-10-25 17:07:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle,365,Si,Macho
2017-11-06 17:21:00,Transfer,Cat,Domestic Longhair Mix,Tortie,4015,Si,Hembra
2017-06-21 17:43:00,Adoption,Cat,Domestic Medium Hair Mix,Brown Tabby/White,30,Si,Hembra
2017-09-13 19:15:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,120,Si,Macho
2016-07-29 10:04:00,Adoption,Dog,Dachshund Mix,Brown/Chocolate,2555,Si,Macho
2015-04-27 14:35:00,Euthanasia,Dog,Border Collie Mix,White/Black,365,No,Hembra
2017-11-26 17:20:00,Adoption,Dog,Pit Bull Mix,Black/White,150,Si,Hembra
2016-12-01 18:20:00,Adoption,Dog,Pit Bull Mix,Brown Brindle/White,730,Si,Hembra
2015-08-17 14:58:00,Adoption,Cat,Siamese Mix,Lynx Point,365,Si,Hembra
2015-06-14 10:27:00,Euthanasia,Other,Bat,Orange,90,Desconocido,Desconocido
2017-02-15 15:38:00,Return to Owner,Dog,Shetland Sheepdog Mix,Brown/White,365,No,Hembra
2016-11-04 12:40:00,Adoption,Dog,Labrador Retriever Mix,Black/White,3650,Si,Macho
2017-05-29 12:12:00,Return to Owner,Dog,English Bulldog,White/Brown Brindle,1460,Si,Macho
2017-10-01 18:42:00,Transfer,Cat,American Shorthair Mix,Calico/Black,14,Desconocido,Desconocido
2015-05-30 17:58:00,Adoption,Cat,Domestic Medium Hair Mix,Tortie,1825,Si,Hembra
2017-01-16 18:56:00,Adoption,Cat,Domestic Longhair Mix,Tortie,2920,Si,Hembra
2017-01-29 14:47:00,Adoption,Dog,Border Collie/Bull Terrier,Black/White,365,Si,Macho
2015-05-21 15:45:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,21,No,Hembra
2015-06-24 17:05:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,14,Desconocido,Desconocido
2017-01-08 17:55:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,1095,Si,Hembra
2017-12-01 15:44:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,28,No,Macho
2017-07-14 13:50:00,Return to Owner,Dog,Labrador Retriever Mix,Gold,330,Si,Hembra
2017-02-14 18:01:00,Adoption,Dog,Pit Bull Mix,Black/White,1095,Si,Macho
2015-09-10 12:36:00,Adoption,Cat,Domestic Longhair Mix,Blue,90,Si,Hembra
2016-12-04 17:35:00,Return to Owner,Dog,Siberian Husky Mix,Black/White,330,No,Macho
2017-02-25 14:48:00,Adoption,Cat,Domestic Shorthair Mix,Calico,3285,Si,Hembra
2015-07-12 16:53:00,Adoption,Dog,German Shepherd,White,1460,Si,Macho
2015-11-28 15:52:00,Return to Owner,Dog,Pit Bull,Chocolate,730,No,Hembra
2015-07-23 14:43:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black/White,730,Si,Macho
2017-10-25 16:21:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby/White,60,Si,Macho
2015-09-15 17:10:00,Return to Owner,Dog,Siberian Husky Mix,White/Brown,365,Si,Macho
2017-01-18 15:24:00,Transfer,Dog,German Shepherd Mix,Black/Brown,730,Si,Macho
2016-05-13 16:40:00,Return to Owner,Dog,Pit Bull Mix,Brown Brindle/White,210,Si,Hembra
2015-10-18 15:46:00,Adoption,Dog,Pit Bull,Blue/White,365,Si,Hembra
2016-12-11 14:10:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,60,No,Hembra
2015-06-18 15:02:00,Adoption,Dog,Pit Bull/Pointer,Black/White,1095,Si,Macho
2017-10-27 19:44:00,Transfer,Cat,Domestic Shorthair Mix,Blue,365,No,Macho
2016-03-17 17:20:00,Adoption,Dog,Labrador Retriever Mix,Gold/White,60,Si,Macho
2017-06-09 12:53:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,1095,Si,Macho
2017-08-01 12:40:00,Adoption,Dog,Great Pyrenees/American Bulldog,White/Black,30,Si,Macho
2017-01-15 14:04:00,Return to Owner,Dog,Maltese Mix,White,365,No,Macho
2017-11-03 08:55:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2017-08-07 17:09:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,60,No,Macho
2016-07-29 14:31:00,Transfer,Dog,Plott Hound Mix,Black/Brown Brindle,150,No,Hembra
2015-05-20 11:38:00,Transfer,Dog,Chinese Sharpei/American Bulldog,White,1095,No,Macho
2015-07-24 11:14:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2016-01-12 17:37:00,Euthanasia,Bird,Chicken Mix,White,365,No,Hembra
2017-07-18 17:17:00,Adoption,Cat,Domestic Shorthair Mix,Black,730,Si,Macho
2015-05-11 15:43:00,Return to Owner,Dog,German Shepherd/Border Collie,Black/Brown,3650,Si,Macho
2015-07-09 17:44:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Macho
2017-04-07 14:07:00,Transfer,Cat,Domestic Shorthair Mix,Brown,4,Desconocido,Desconocido
2015-05-27 18:03:00,Adoption,Dog,Wire Hair Fox Terrier Mix,Brown/Black,90,No,Hembra
2017-03-26 18:45:00,Adoption,Dog,Labrador Retriever Mix,Sable/White,60,Si,Macho
2017-09-06 21:53:00,Adoption,Dog,Labrador Retriever Mix,Black/Gray,60,Si,Hembra
2017-12-11 15:16:00,Return to Owner,Cat,Domestic Shorthair Mix,Torbie,1095,No,Hembra
2017-07-13 11:49:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Macho
2015-10-26 16:39:00,Return to Owner,Dog,Chinese Crested Mix,Black/White,2920,Si,Macho
2017-09-30 18:46:00,Transfer,Cat,Domestic Shorthair Mix,Gray Tabby,60,No,Macho
2016-04-16 17:42:00,Return to Owner,Dog,Australian Cattle Dog Mix,White/Black,1460,Si,Hembra
2015-05-12 13:48:00,Transfer,Cat,Domestic Shorthair Mix,Black,1095,Si,Hembra
2017-06-01 15:18:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,3650,Si,Macho
2015-08-07 15:47:00,Return to Owner,Dog,St. Bernard Rough Coat Mix,Black/Tricolor,2555,Si,Hembra
2016-09-15 15:30:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,365,Si,Macho
2015-11-11 12:09:00,Return to Owner,Dog,Rat Terrier Mix,White/Black,730,Si,Hembra
2017-03-22 13:16:00,Adoption,Dog,Chihuahua Shorthair Mix,White/Tan,1460,Si,Macho
2017-03-31 18:07:00,Disposal,Other,Opossum Mix,Gray/Black,365,Desconocido,Desconocido
2016-10-17 18:27:00,Transfer,Cat,Domestic Shorthair Mix,Blue,60,Si,Macho
2015-05-30 19:17:00,Adoption,Dog,Glen Of Imaal/Ibizan Hound,Gray/Red,1095,Si,Macho
2017-09-12 18:48:00,Rto-Adopt,Dog,Pit Bull Mix,Brown Brindle,365,Si,Macho
2016-12-22 18:34:00,Adoption,Dog,German Shepherd Mix,Sable,365,Si,Macho
2016-08-19 13:01:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown/Black,365,Si,Macho
2016-09-24 12:43:00,Adoption,Dog,Anatol Shepherd/Black Mouth Cur,Tan/Black,180,Si,Macho
2015-09-12 12:32:00,Transfer,Cat,Domestic Shorthair Mix,Calico,60,No,Hembra
2016-08-08 17:58:00,Adoption,Dog,Australian Cattle Dog Mix,White/Black,90,Si,Macho
2015-08-27 15:47:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby/White,1095,Si,Macho
2016-07-06 00:00:00,Transfer,Dog,Pit Bull Mix,Tan/White,1095,No,Macho
2015-06-30 17:16:00,Adoption,Dog,Catahoula/Pit Bull,Fawn/Chocolate,365,Si,Macho
2015-05-25 08:40:00,Euthanasia,Other,Bat Mix,Gray,150,Desconocido,Desconocido
2017-01-29 16:35:00,Adoption,Dog,Black Mouth Cur Mix,Brown/White,365,Si,Hembra
2017-05-11 11:29:00,Transfer,Dog,Toy Poodle Mix,Black,2555,Si,Macho
2016-05-16 12:43:00,Euthanasia,Dog,German Shepherd Mix,Black,730,Si,Macho
2015-05-22 19:06:00,Adoption,Dog,Black Mouth Cur Mix,Brown/White,270,Si,Hembra
2016-10-03 15:57:00,Euthanasia,Cat,Domestic Shorthair Mix,Black/White,28,Desconocido,Desconocido
2015-12-16 09:27:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,120,Si,Hembra
2016-02-04 18:44:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,1825,Si,Macho
2015-08-09 18:24:00,Adoption,Dog,Pit Bull Mix,Brown Brindle/White,365,Si,Macho
2015-10-05 18:21:00,Return to Owner,Dog,Great Pyrenees Mix,White,1460,No,Macho
2016-07-17 14:10:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,30,No,Hembra
2016-01-16 16:07:00,Transfer,Dog,Pit Bull Mix,Black/White,300,Si,Macho
2015-11-13 11:54:00,Transfer,Cat,Domestic Shorthair Mix,White/Blue,30,No,Macho
2017-07-16 19:19:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,90,Desconocido,Desconocido
2016-11-07 18:25:00,Adoption,Dog,Labrador Retriever Mix,Chocolate,1095,Si,Hembra
2017-01-27 13:38:00,Transfer,Dog,Beagle Mix,Brown/Brown,365,Si,Hembra
2016-12-10 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Blue,730,No,Macho
2015-07-08 18:37:00,Adoption,Dog,Pit Bull Mix,Brown/White,365,Si,Hembra
2016-04-22 12:06:00,Adoption,Dog,Chihuahua Shorthair Mix,Chocolate/White,730,Si,Macho
2017-04-20 18:55:00,Adoption,Dog,Border Terrier Mix,Tan/Brown,365,Si,Hembra
2015-04-09 15:30:00,Return to Owner,Dog,Australian Shepherd,Red Merle,730,Si,Hembra
2015-08-20 18:23:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,150,No,Hembra
2016-12-06 10:21:00,Died,Cat,Siamese Mix,Lynx Point,90,No,Macho
2016-10-25 15:35:00,Return to Owner,Cat,Siamese Mix,Silver Lynx Point,365,Si,Macho
2017-11-17 18:59:00,Adoption,Cat,American Shorthair Mix,White/Black,120,Si,Macho
2017-07-26 13:03:00,Return to Owner,Dog,German Shepherd Mix,Brown/Black,5475,No,Hembra
2017-07-08 12:31:00,Return to Owner,Dog,Cocker Spaniel/Labrador Retriever,White/Tan,2190,Si,Macho
2015-12-24 14:31:00,Return to Owner,Dog,Rottweiler Mix,Black/Brown,4380,Si,Macho
2016-11-11 10:56:00,Transfer,Dog,Miniature Schnauzer Mix,Black,3650,No,Macho
2015-06-10 19:03:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,2190,Si,Macho
2017-08-19 15:20:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,240,Si,Macho
2016-01-27 13:42:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,120,Si,Hembra
2017-09-29 17:03:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,90,Si,Macho
2015-05-18 19:07:00,Adoption,Dog,Australian Cattle Dog Mix,Black/Tan,2555,Si,Hembra
2016-03-21 14:06:00,Adoption,Dog,Bullmastiff Mix,Brown Brindle,270,Si,Macho
2017-07-02 17:48:00,Adoption,Dog,Staffordshire Mix,Blue/White,730,Si,Hembra
2016-01-10 15:21:00,Return to Owner,Cat,Domestic Shorthair Mix,Black,210,Si,Macho
2017-05-02 15:42:00,Return to Owner,Dog,Pit Bull Mix,Fawn/Black,30,No,Hembra
2017-06-25 12:14:00,Transfer,Other,Rabbit Sh Mix,Brown,365,Desconocido,Desconocido
2015-12-02 12:42:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,3285,Si,Macho
2017-04-26 12:55:00,Transfer,Cat,Domestic Shorthair Mix,White/Black,1825,Si,Macho
2016-01-02 12:09:00,Transfer,Dog,Labrador Retriever Mix,Black/White,60,No,Macho
2016-04-18 14:33:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,4380,Si,Macho
2016-12-14 18:56:00,Adoption,Dog,Cairn Terrier Mix,Brown,1095,Si,Macho
2015-09-11 14:19:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,365,Si,Hembra
2015-10-11 18:26:00,Adoption,Cat,Domestic Shorthair Mix,Calico,365,Si,Hembra
2015-08-16 18:25:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby,1460,Si,Macho
2016-01-31 15:45:00,Return to Owner,Dog,Boxer Mix,Brown/White,2555,Si,Hembra
2017-09-28 00:00:00,Transfer,Dog,Chihuahua Shorthair Mix,Brown,2920,No,Hembra
2015-06-05 11:29:00,Adoption,Dog,Australian Shepherd Mix,White/Brown,730,Si,Macho
2015-04-08 17:31:00,Adoption,Dog,Chinese Sharpei Mix,Brown,730,Si,Hembra
2016-03-16 11:44:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,150,Si,Hembra
2015-07-22 17:16:00,Adoption,Dog,Labrador Retriever Mix,Black/White,90,Si,Hembra
2017-02-26 16:26:00,Return to Owner,Dog,American Bulldog Mix,White/Brown,1095,Si,Hembra
2016-02-15 13:33:00,Adoption,Dog,Border Collie Mix,Black/White,730,Si,Hembra
2016-07-21 12:23:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,365,No,Hembra
2016-04-12 16:14:00,Return to Owner,Dog,Chihuahua Shorthair,Blue/White,2190,Si,Macho
2015-11-28 14:52:00,Transfer,Dog,Feist Mix,Tan/White,300,No,Macho
2016-11-20 17:13:00,Adoption,Cat,Domestic Shorthair Mix,Black,120,Si,Macho
2017-07-24 17:50:00,Transfer,Dog,Pit Bull Mix,Tan/White,1460,Si,Macho
2015-09-17 09:27:00,Transfer,Dog,Labrador Retriever Mix,Black/White,150,Si,Macho
2016-05-22 13:57:00,Return to Owner,Dog,Beagle Mix,White/Red,730,Si,Hembra
2015-06-16 11:45:00,Adoption,Dog,English Bulldog,White/Black,1460,Si,Macho
2016-09-11 08:38:00,Adoption,Dog,Pit Bull Mix,Tan,180,Si,Hembra
2015-04-24 15:19:00,Euthanasia,Dog,Pit Bull Mix,Brown Brindle/White,730,Si,Hembra
2017-02-25 15:48:00,Adoption,Cat,Domestic Shorthair Mix,Calico,730,Si,Hembra
2017-06-15 14:57:00,Adoption,Dog,Labrador Retriever Mix,Black/White,180,Si,Hembra
2017-10-08 15:46:00,Adoption,Cat,Domestic Shorthair Mix,Black,365,Si,Macho
2017-01-02 13:25:00,Return to Owner,Dog,Great Dane Mix,White/Brown Brindle,1825,Si,Macho
2017-10-19 00:00:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,150,No,Macho
2015-06-30 12:50:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,2555,Si,Hembra
2016-06-27 17:34:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,1460,Si,Macho
2016-02-23 15:21:00,Return to Owner,Dog,Pit Bull Mix,White/Black,1825,Si,Hembra
2017-02-11 17:04:00,Adoption,Dog,Yorkshire Terrier Mix,Tan/Black,1460,Si,Hembra
2017-10-23 16:14:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown,365,Si,Hembra
2017-02-19 16:11:00,Return to Owner,Dog,Miniature Schnauzer Mix,Gray/White,730,No,Hembra
2015-09-14 12:40:00,Transfer,Dog,Yorkshire Terrier Mix,Black,730,Si,Hembra
2017-02-10 13:42:00,Adoption,Dog,Chihuahua Shorthair Mix,Black,2190,Si,Macho
2016-06-05 17:17:00,Adoption,Dog,Labrador Retriever Mix,Tan/White,150,Si,Macho
2016-02-25 13:33:00,Adoption,Dog,Chihuahua Shorthair,Black/Brown,365,Si,Macho
2017-12-20 17:05:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,120,No,Hembra
2017-09-23 19:03:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,730,Si,Hembra
2017-06-03 17:23:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2015-06-26 18:18:00,Adoption,Dog,Dachshund/Chihuahua Shorthair,Black/White,730,Si,Hembra
2015-05-26 11:47:00,Transfer,Dog,Boxer Mix,Red,1460,No,Hembra
2015-09-04 19:07:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,60,Si,Macho
2015-05-19 17:50:00,Transfer,Cat,Domestic Shorthair Mix,Gray/White,2,Desconocido,Desconocido
2017-05-26 09:55:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,1825,Si,Macho
2016-04-02 14:18:00,Return to Owner,Cat,Domestic Shorthair Mix,Brown Tabby,1460,Si,Macho
2016-04-06 00:00:00,Transfer,Dog,Siberian Husky Mix,White/Brown,365,Si,Macho
2016-07-18 15:29:00,Adoption,Dog,Labrador Retriever Mix,Black/White,2555,Si,Hembra
2015-09-23 07:57:00,Adoption,Dog,Catahoula Mix,White/Black,30,Si,Macho
2017-06-21 17:59:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Hembra
2017-10-17 00:00:00,Transfer,Dog,Labrador Retriever Mix,Black,365,Si,Macho
2016-09-12 15:54:00,Transfer,Cat,Domestic Shorthair Mix,Black,30,No,Macho
2015-04-28 14:12:00,Euthanasia,Other,Raccoon Mix,Gray,1095,Desconocido,Desconocido
2016-08-18 08:38:00,Euthanasia,Other,Bat,Brown,180,Desconocido,Desconocido
2017-09-10 15:58:00,Adoption,Dog,Collie Rough/Chow Chow,Brown/White,120,Si,Hembra
2015-12-31 13:24:00,Adoption,Dog,Labrador Retriever Mix,Black,3285,Si,Macho
2016-08-30 08:14:00,Euthanasia,Cat,Domestic Longhair Mix,Brown Tabby/White,30,No,Hembra
2016-11-25 14:09:00,Adoption,Dog,German Shepherd,Brown/Black,2555,Si,Hembra
2016-12-15 13:55:00,Transfer,Cat,Domestic Shorthair Mix,Black,365,Si,Macho
2017-01-15 15:54:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,90,No,Macho
2015-10-07 12:00:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,120,Si,Macho
2016-07-14 13:08:00,Adoption,Cat,Domestic Shorthair Mix,Silver Tabby/White,90,Si,Macho
2016-02-28 00:00:00,Transfer,Dog,Pointer Mix,White/Brown Brindle,730,Si,Hembra
2016-10-20 15:31:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,60,No,Hembra
2017-05-29 19:30:00,Adoption,Dog,English Pointer Mix,White/Chocolate,1095,Si,Macho
2016-05-30 16:39:00,Transfer,Dog,Australian Cattle Dog/Bull Terrier,White/Black Brindle,365,Si,Hembra
2015-11-16 19:08:00,Return to Owner,Dog,Cairn Terrier Mix,Tan,365,Si,Hembra
2016-08-02 17:12:00,Adoption,Dog,Australian Shepherd Mix,Brown/White,300,Si,Hembra
2015-06-17 18:45:00,Euthanasia,Cat,Domestic Shorthair Mix,Brown Tabby/White,21,Desconocido,Desconocido
2017-12-20 14:06:00,Adoption,Dog,Beagle/Queensland Heeler,Tricolor,1825,Si,Macho
2016-11-26 15:33:00,Adoption,Dog,Pit Bull Mix,Brown/White,730,Si,Hembra
2017-06-29 11:27:00,Adoption,Cat,Domestic Longhair Mix,Brown Tabby,90,Si,Macho
2015-10-05 12:33:00,Adoption,Dog,Pit Bull Mix,Tan/White,1095,Si,Macho
2016-11-18 16:11:00,Return to Owner,Dog,Pit Bull Mix,Fawn/White,1095,Si,Hembra
2017-10-31 14:11:00,Transfer,Dog,Labrador Retriever Mix,White/Brown,150,No,Macho
2017-04-09 17:20:00,Adoption,Dog,Pit Bull Mix,Brown,60,Si,Macho
2016-10-25 13:56:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,2,Desconocido,Desconocido
2015-08-30 16:24:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Hembra
2016-06-26 09:00:00,Transfer,Cat,Domestic Longhair Mix,White/Blue Tabby,730,No,Macho
2017-06-18 13:36:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Black/Tan,60,Si,Macho
2016-05-19 17:16:00,Return to Owner,Dog,Rhod Ridgeback Mix,Brown/Black,2190,Si,Hembra
2017-07-10 18:20:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,90,Desconocido,Desconocido
2016-12-10 15:52:00,Adoption,Cat,Domestic Longhair Mix,Orange Tabby/White,90,Si,Macho
2015-11-17 17:41:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2016-02-13 13:54:00,Adoption,Dog,German Shepherd Mix,Black,180,Si,Macho
2017-04-30 18:10:00,Adoption,Dog,Labrador Retriever Mix,Brown/White,365,Si,Macho
2015-11-02 17:45:00,Return to Owner,Dog,Australian Cattle Dog Mix,White/Blue Merle,730,Si,Hembra
2016-08-05 22:08:00,Adoption,Cat,Domestic Shorthair Mix,White/Brown Tabby,90,Si,Hembra
2017-12-17 15:42:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,365,Si,Hembra
2016-08-03 17:04:00,Adoption,Dog,Dachshund Mix,Black/Brown,90,Si,Macho
2015-09-28 19:14:00,Adoption,Dog,Chow Chow Mix,Brown/Black,2920,Si,Macho
2015-12-26 12:59:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Hembra
2015-06-29 17:49:00,Adoption,Dog,German Shepherd/Labrador Retriever,Brown,365,Si,Macho
2017-07-25 10:54:00,Died,Cat,Domestic Shorthair Mix,Blue Tabby,60,No,Hembra
2016-07-11 17:24:00,Return to Owner,Dog,Miniature Pinscher,Black/Tan,1825,Si,Macho
2017-05-26 18:58:00,Transfer,Cat,Domestic Shorthair Mix,Calico,240,Si,Hembra
2015-06-04 10:56:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,60,Si,Macho
2015-08-22 13:21:00,Adoption,Cat,Domestic Longhair Mix,Black/White,120,Si,Macho
2016-10-16 15:23:00,Adoption,Dog,Labrador Retriever Mix,Yellow,730,Si,Macho
2017-06-09 12:04:00,Return to Owner,Dog,West Highland Mix,White,365,No,Hembra
2016-05-12 16:17:00,Return to Owner,Dog,Wire Hair Fox Terrier Mix,White/Tan,1095,Si,Hembra
2015-12-22 19:23:00,Adoption,Cat,Domestic Longhair Mix,Calico,90,Si,Hembra
